date;Direction;v_count;v_vel
2022-02-03 20:00:00;Околовръстно;54;49.94444444444444
2022-02-03 20:00:00;Център;87;46.41379310344828
2022-02-03 21:00:00;Околовръстно;38;50.26315789473684
2022-02-03 21:00:00;Център;43;44.93023255813954
2022-02-03 22:00:00;Околовръстно;41;51.39024390243903
2022-02-03 22:00:00;Център;27;49.74074074074074
2022-02-03 23:00:00;Околовръстно;26;52.92307692307692
2022-02-03 23:00:00;Център;27;48.7037037037037
2022-02-04 00:00:00;Околовръстно;14;52.5
2022-02-04 00:00:00;Център;23;65.52173913043478
2022-02-04 01:00:00;Околовръстно;1;17.0
2022-02-04 01:00:00;Център;7;48.42857142857143
2022-02-04 02:00:00;Център;6;37.333333333333336
2022-02-04 03:00:00;Околовръстно;2;54.0
2022-02-04 03:00:00;Център;13;38.84615384615385
2022-02-04 04:00:00;Околовръстно;6;41.833333333333336
2022-02-04 04:00:00;Център;20;52.5
2022-02-04 05:00:00;Околовръстно;21;46.85714285714285
2022-02-04 05:00:00;Център;30;47.833333333333336
2022-02-04 06:00:00;Околовръстно;48;48.66666666666666
2022-02-04 06:00:00;Център;52;39.03846153846154
2022-02-04 07:00:00;Околовръстно;121;49.86776859504132
2022-02-04 07:00:00;Център;165;48.51515151515152
2022-02-04 08:00:00;Околовръстно;134;51.82089552238806
2022-02-04 08:00:00;Център;162;48.01851851851852
2022-02-04 09:00:00;Околовръстно;127;51.40157480314961
2022-02-04 09:00:00;Център;140;47.635714285714286
2022-02-04 10:00:00;Околовръстно;119;52.2436974789916
2022-02-04 10:00:00;Център;137;46.63503649635037
2022-02-04 11:00:00;Околовръстно;135;52.13333333333333
2022-02-04 11:00:00;Център;168;49.41666666666666
2022-02-04 12:00:00;Околовръстно;153;51.91503267973856
2022-02-04 12:00:00;Център;149;50.355704697986575
2022-02-04 13:00:00;Околовръстно;133;51.909774436090224
2022-02-04 13:00:00;Център;183;49.97267759562842
2022-02-04 14:00:00;Околовръстно;142;51.056338028169016
2022-02-04 14:00:00;Център;180;49.11111111111112
2022-02-04 15:00:00;Околовръстно;157;50.62420382165605
2022-02-04 15:00:00;Център;187;48.81818181818182
2022-02-04 16:00:00;Околовръстно;204;50.75490196078432
2022-02-04 16:00:00;Център;210;50.39523809523809
2022-02-04 17:00:00;Околовръстно;223;49.83856502242153
2022-02-04 17:00:00;Център;266;49.49624060150376
2022-02-04 18:00:00;Околовръстно;195;50.75384615384616
2022-02-04 18:00:00;Център;191;46.90575916230367
2022-02-04 19:00:00;Околовръстно;121;49.76859504132232
2022-02-04 19:00:00;Център;94;47.42553191489362
2022-02-04 20:00:00;Околовръстно;72;50.19444444444444
2022-02-04 20:00:00;Център;84;49.91666666666666
2022-02-04 21:00:00;Околовръстно;56;51.375
2022-02-04 21:00:00;Център;46;48.869565217391305
2022-02-04 22:00:00;Околовръстно;39;52.56410256410256
2022-02-04 22:00:00;Център;27;48.44444444444444
2022-02-04 23:00:00;Околовръстно;22;57.04545454545455
2022-02-04 23:00:00;Център;25;45.44
2022-02-05 00:00:00;Околовръстно;20;58.2
2022-02-05 00:00:00;Център;11;44.36363636363637
2022-02-05 01:00:00;Околовръстно;8;54.75
2022-02-05 01:00:00;Център;10;44.9
2022-02-05 02:00:00;Околовръстно;5;49.2
2022-02-05 02:00:00;Център;10;44.4
2022-02-05 03:00:00;Околовръстно;4;49.25
2022-02-05 03:00:00;Център;9;51.333333333333336
2022-02-05 04:00:00;Околовръстно;8;56.375
2022-02-05 04:00:00;Център;12;48.083333333333336
2022-02-05 05:00:00;Околовръстно;14;51.642857142857146
2022-02-05 05:00:00;Център;8;41.875
2022-02-05 06:00:00;Околовръстно;26;52.34615384615385
2022-02-05 06:00:00;Център;26;43.80769230769231
2022-02-05 07:00:00;Околовръстно;58;52.10344827586207
2022-02-05 07:00:00;Център;50;46.08
2022-02-05 08:00:00;Околовръстно;66;52.54545454545455
2022-02-05 08:00:00;Център;73;45.10958904109589
2022-02-05 09:00:00;Околовръстно;91;51.91208791208791
2022-02-05 09:00:00;Център;92;54.76086956521739
2022-02-05 10:00:00;Околовръстно;125;53.616
2022-02-05 10:00:00;Център;128;50.3203125
2022-02-05 11:00:00;Околовръстно;163;53.31288343558282
2022-02-05 11:00:00;Център;147;49.12925170068027
2022-02-05 12:00:00;Околовръстно;154;52.56493506493506
2022-02-05 12:00:00;Център;174;50.46551724137931
2022-02-05 13:00:00;Околовръстно;141;52.340425531914896
2022-02-05 13:00:00;Център;153;53.44444444444444
2022-02-05 14:00:00;Околовръстно;128;52.2734375
2022-02-05 14:00:00;Център;172;51.7093023255814
2022-02-05 15:00:00;Околовръстно;142;51.2112676056338
2022-02-05 15:00:00;Център;163;51.30061349693251
2022-02-05 16:00:00;Околовръстно;122;54.29508196721312
2022-02-05 16:00:00;Център;165;51.30303030303031
2022-02-05 17:00:00;Околовръстно;148;52.02702702702703
2022-02-05 17:00:00;Център;176;51.06818181818182
2022-02-05 18:00:00;Околовръстно;111;51.387387387387385
2022-02-05 18:00:00;Център;142;48.52112676056338
2022-02-05 19:00:00;Околовръстно;102;51.77450980392157
2022-02-05 19:00:00;Център;89;50.60674157303371
2022-02-05 20:00:00;Околовръстно;57;52.64912280701754
2022-02-05 20:00:00;Център;76;51.276315789473685
2022-02-05 21:00:00;Околовръстно;45;49.355555555555554
2022-02-05 21:00:00;Център;51;46.96078431372549
2022-02-05 22:00:00;Околовръстно;25;54.84
2022-02-05 22:00:00;Център;23;48.26086956521739
2022-02-05 23:00:00;Околовръстно;22;57.27272727272727
2022-02-05 23:00:00;Център;27;48.0
2022-02-06 00:00:00;Околовръстно;15;57.66666666666666
2022-02-06 00:00:00;Център;22;49.0
2022-02-06 01:00:00;Околовръстно;11;50.45454545454545
2022-02-06 01:00:00;Център;20;39.9
2022-02-06 02:00:00;Околовръстно;5;51.2
2022-02-06 02:00:00;Център;10;48.9
2022-02-06 03:00:00;Околовръстно;5;54.2
2022-02-06 03:00:00;Център;17;48.23529411764706
2022-02-06 04:00:00;Околовръстно;4;61.0
2022-02-06 04:00:00;Център;15;52.6
2022-02-06 05:00:00;Околовръстно;10;54.3
2022-02-06 05:00:00;Център;12;52.66666666666666
2022-02-06 06:00:00;Околовръстно;27;51.629629629629626
2022-02-06 06:00:00;Център;29;49.89655172413793
2022-02-06 07:00:00;Околовръстно;38;48.526315789473685
2022-02-06 07:00:00;Център;31;50.87096774193548
2022-02-06 08:00:00;Околовръстно;43;53.0
2022-02-06 08:00:00;Център;44;47.65909090909091
2022-02-06 09:00:00;Околовръстно;55;50.85454545454545
2022-02-06 09:00:00;Център;66;46.59090909090909
2022-02-06 10:00:00;Околовръстно;87;53.08045977011494
2022-02-06 10:00:00;Център;78;50.5
2022-02-06 11:00:00;Околовръстно;105;52.38095238095238
2022-02-06 11:00:00;Център;94;51.04255319148936
2022-02-06 12:00:00;Околовръстно;121;54.12396694214876
2022-02-06 12:00:00;Център;112;50.52678571428572
2022-02-06 13:00:00;Околовръстно;113;52.27433628318584
2022-02-06 13:00:00;Център;125;50.856
2022-02-06 14:00:00;Околовръстно;120;51.88333333333333
2022-02-06 14:00:00;Център;139;50.37410071942446
2022-02-06 15:00:00;Околовръстно;140;51.614285714285714
2022-02-06 15:00:00;Център;140;51.37857142857143
2022-02-06 16:00:00;Околовръстно;135;51.577777777777776
2022-02-06 16:00:00;Център;156;50.40384615384615
2022-02-06 17:00:00;Околовръстно;93;52.32258064516129
2022-02-06 17:00:00;Център;159;50.0377358490566
2022-02-06 18:00:00;Околовръстно;103;52.3495145631068
2022-02-06 18:00:00;Център;108;43.93518518518518
2022-02-06 19:00:00;Околовръстно;67;51.83582089552239
2022-02-06 19:00:00;Център;92;49.45652173913044
2022-02-06 20:00:00;Околовръстно;58;52.3448275862069
2022-02-06 20:00:00;Център;67;48.059701492537314
2022-02-06 21:00:00;Околовръстно;34;52.44117647058823
2022-02-06 21:00:00;Център;36;49.333333333333336
2022-02-06 22:00:00;Околовръстно;36;51.638888888888886
2022-02-06 22:00:00;Център;20;45.25
2022-02-06 23:00:00;Околовръстно;18;51.22222222222222
2022-02-06 23:00:00;Център;11;54.0
2022-02-07 00:00:00;Околовръстно;5;51.0
2022-02-07 00:00:00;Център;5;65.0
2022-02-07 01:00:00;Околовръстно;2;47.5
2022-02-07 01:00:00;Център;5;46.2
2022-02-07 02:00:00;Околовръстно;2;57.0
2022-02-07 02:00:00;Център;1;52.0
2022-02-07 03:00:00;Околовръстно;2;57.0
2022-02-07 03:00:00;Център;4;88.75
2022-02-07 04:00:00;Околовръстно;4;37.5
2022-02-07 04:00:00;Център;7;45.71428571428572
2022-02-07 05:00:00;Околовръстно;21;48.76190476190476
2022-02-07 05:00:00;Център;32;44.25
2022-02-07 06:00:00;Околовръстно;50;47.92
2022-02-07 06:00:00;Център;62;44.67741935483871
2022-02-07 07:00:00;Околовръстно;162;50.22222222222222
2022-02-07 07:00:00;Център;212;49.990566037735846
2022-02-07 08:00:00;Околовръстно;160;51.4625
2022-02-07 08:00:00;Център;187;50.283422459893046
2022-02-07 09:00:00;Околовръстно;126;52.07142857142857
2022-02-07 09:00:00;Околовръстно;432;44.97222222222222
2022-02-07 09:00:00;Център;131;45.0763358778626
2022-02-07 09:00:00;Център;501;51.89221556886228
2022-02-07 10:00:00;Околовръстно;141;52.1418439716312
2022-02-07 10:00:00;Околовръстно;656;44.53506097560975
2022-02-07 10:00:00;Център;131;43.18320610687023
2022-02-07 10:00:00;Център;660;52.26969696969697
2022-02-07 11:00:00;Околовръстно;131;51.48854961832061
2022-02-07 11:00:00;Околовръстно;704;44.36079545454545
2022-02-07 11:00:00;Център;145;45.33793103448276
2022-02-07 11:00:00;Център;728;52.41620879120879
2022-02-07 12:00:00;Околовръстно;162;52.23456790123457
2022-02-07 12:00:00;Околовръстно;714;43.07422969187675
2022-02-07 12:00:00;Център;139;46.84172661870504
2022-02-07 12:00:00;Център;782;51.90409207161125
2022-02-07 13:00:00;Околовръстно;150;52.1
2022-02-07 13:00:00;Околовръстно;693;43.66089466089466
2022-02-07 13:00:00;Център;136;43.44117647058823
2022-02-07 13:00:00;Център;797;51.20451693851945
2022-02-07 14:00:00;Околовръстно;168;51.25
2022-02-07 14:00:00;Околовръстно;644;44.20652173913044
2022-02-07 14:00:00;Център;142;46.563380281690144
2022-02-07 14:00:00;Център;717;51.60669456066945
2022-02-07 15:00:00;Околовръстно;157;52.01910828025478
2022-02-07 15:00:00;Околовръстно;692;44.358381502890175
2022-02-07 15:00:00;Център;190;50.23157894736842
2022-02-07 15:00:00;Център;748;52.67112299465241
2022-02-07 16:00:00;Околовръстно;206;51.35922330097088
2022-02-07 16:00:00;Околовръстно;747;43.7483266398929
2022-02-07 16:00:00;Център;195;46.34358974358975
2022-02-07 16:00:00;Център;886;51.214446952595935
2022-02-07 17:00:00;Околовръстно;246;51.15853658536585
2022-02-07 17:00:00;Околовръстно;802;43.00249376558604
2022-02-07 17:00:00;Център;277;48.27797833935018
2022-02-07 17:00:00;Център;978;50.29243353783231
2022-02-07 18:00:00;Околовръстно;194;49.46907216494845
2022-02-07 18:00:00;Околовръстно;768;42.5078125
2022-02-07 18:00:00;Център;201;45.90049751243781
2022-02-07 18:00:00;Център;820;50.16951219512195
2022-02-07 19:00:00;Околовръстно;89;50.550561797752806
2022-02-07 19:00:00;Околовръстно;473;43.674418604651166
2022-02-07 19:00:00;Център;131;47.31297709923664
2022-02-07 19:00:00;Център;598;50.780936454849495
2022-02-07 20:00:00;Околовръстно;65;49.784615384615385
2022-02-07 20:00:00;Околовръстно;306;44.25816993464052
2022-02-07 20:00:00;Център;75;49.25333333333333
2022-02-07 20:00:00;Център;461;50.98047722342733
2022-02-07 21:00:00;Околовръстно;36;52.27777777777778
2022-02-07 21:00:00;Околовръстно;199;44.08040201005025
2022-02-07 21:00:00;Център;30;44.03333333333333
2022-02-07 21:00:00;Център;239;52.40585774058577
2022-02-07 22:00:00;Околовръстно;27;51.22222222222222
2022-02-07 22:00:00;Околовръстно;151;44.58278145695364
2022-02-07 22:00:00;Център;18;45.27777777777778
2022-02-07 22:00:00;Център;186;50.994623655913976
2022-02-07 23:00:00;Околовръстно;12;53.75
2022-02-07 23:00:00;Околовръстно;97;45.5360824742268
2022-02-07 23:00:00;Център;15;48.66666666666666
2022-02-07 23:00:00;Център;126;51.007936507936506
2022-02-08 00:00:00;Околовръстно;9;51.66666666666666
2022-02-08 00:00:00;Околовръстно;68;44.69117647058823
2022-02-08 00:00:00;Център;9;52.0
2022-02-08 00:00:00;Център;53;51.75471698113208
2022-02-08 01:00:00;Околовръстно;3;47.333333333333336
2022-02-08 01:00:00;Околовръстно;31;46.25806451612903
2022-02-08 01:00:00;Център;6;42.333333333333336
2022-02-08 01:00:00;Център;42;49.642857142857146
2022-02-08 02:00:00;Околовръстно;28;47.32142857142857
2022-02-08 02:00:00;Център;4;45.0
2022-02-08 02:00:00;Център;40;53.225
2022-02-08 03:00:00;Околовръстно;2;48.5
2022-02-08 03:00:00;Околовръстно;32;45.5625
2022-02-08 03:00:00;Център;1;45.0
2022-02-08 03:00:00;Център;37;53.94594594594594
2022-02-08 04:00:00;Околовръстно;10;48.0
2022-02-08 04:00:00;Околовръстно;49;46.89795918367347
2022-02-08 04:00:00;Център;5;43.0
2022-02-08 04:00:00;Център;59;52.72881355932204
2022-02-08 05:00:00;Околовръстно;25;45.44
2022-02-08 05:00:00;Околовръстно;110;42.99090909090909
2022-02-08 05:00:00;Център;28;41.75
2022-02-08 05:00:00;Център;120;54.175
2022-02-08 06:00:00;Околовръстно;41;48.41463414634146
2022-02-08 06:00:00;Околовръстно;235;43.89787234042553
2022-02-08 06:00:00;Център;56;47.98214285714285
2022-02-08 06:00:00;Център;284;50.848591549295776
2022-02-08 07:00:00;Околовръстно;144;50.41666666666666
2022-02-08 07:00:00;Околовръстно;749;42.37650200267023
2022-02-08 07:00:00;Център;203;47.76354679802956
2022-02-08 07:00:00;Център;797;51.62358845671268
2022-02-08 08:00:00;Околовръстно;155;50.00645161290323
2022-02-08 08:00:00;Околовръстно;694;42.39193083573487
2022-02-08 08:00:00;Център;159;47.63522012578616
2022-02-08 08:00:00;Център;750;51.678666666666665
2022-02-08 09:00:00;Околовръстно;124;51.25
2022-02-08 09:00:00;Околовръстно;604;43.62417218543046
2022-02-08 09:00:00;Център;117;44.965811965811966
2022-02-08 09:00:00;Център;653;51.54977029096478
2022-02-08 10:00:00;Околовръстно;127;50.96062992125984
2022-02-08 10:00:00;Околовръстно;652;43.58282208588957
2022-02-08 10:00:00;Център;89;44.86516853932584
2022-02-08 10:00:00;Център;681;50.49486049926578
2022-02-08 11:00:00;Околовръстно;135;51.46666666666667
2022-02-08 11:00:00;Околовръстно;686;43.85568513119534
2022-02-08 11:00:00;Център;155;47.69677419354839
2022-02-08 11:00:00;Център;747;52.47255689424364
2022-02-08 12:00:00;Околовръстно;132;52.18181818181818
2022-02-08 12:00:00;Околовръстно;674;43.78783382789317
2022-02-08 12:00:00;Център;129;46.81395348837209
2022-02-08 12:00:00;Център;784;52.108418367346935
2022-02-08 13:00:00;Околовръстно;131;52.57251908396947
2022-02-08 13:00:00;Околовръстно;695;44.05611510791367
2022-02-08 13:00:00;Център;144;45.22916666666666
2022-02-08 13:00:00;Център;780;50.98589743589744
2022-02-08 14:00:00;Околовръстно;168;51.80952380952381
2022-02-08 14:00:00;Околовръстно;719;43.43115438108484
2022-02-08 14:00:00;Център;172;47.63953488372093
2022-02-08 14:00:00;Център;772;51.14507772020725
2022-02-08 15:00:00;Околовръстно;138;52.471014492753625
2022-02-08 15:00:00;Околовръстно;633;44.6477093206951
2022-02-08 15:00:00;Център;163;52.09815950920245
2022-02-08 15:00:00;Център;798;51.578947368421055
2022-02-08 16:00:00;Околовръстно;210;51.75238095238095
2022-02-08 16:00:00;Околовръстно;789;44.05830164765526
2022-02-08 16:00:00;Център;219;47.922374429223744
2022-02-08 16:00:00;Център;880;50.77272727272727
2022-02-08 17:00:00;Околовръстно;250;50.94
2022-02-08 17:00:00;Околовръстно;816;43.3186274509804
2022-02-08 17:00:00;Център;288;48.36805555555556
2022-02-08 17:00:00;Център;903;50.729789590254704
2022-02-08 18:00:00;Околовръстно;170;50.8
2022-02-08 18:00:00;Околовръстно;736;43.68885869565217
2022-02-08 18:00:00;Център;187;48.75401069518717
2022-02-08 18:00:00;Център;843;49.462633451957295
2022-02-08 19:00:00;Околовръстно;111;51.94594594594594
2022-02-08 19:00:00;Околовръстно;481;44.5010395010395
2022-02-08 19:00:00;Център;128;47.234375
2022-02-08 19:00:00;Център;664;51.088855421686745
2022-02-08 20:00:00;Околовръстно;70;51.12857142857143
2022-02-08 20:00:00;Околовръстно;312;45.53525641025641
2022-02-08 20:00:00;Център;71;49.901408450704224
2022-02-08 20:00:00;Център;466;51.396995708154506
2022-02-08 21:00:00;Околовръстно;43;50.27906976744186
2022-02-08 21:00:00;Околовръстно;226;45.084070796460175
2022-02-08 21:00:00;Център;34;48.97058823529412
2022-02-08 21:00:00;Център;266;51.43233082706767
2022-02-08 22:00:00;Околовръстно;35;52.51428571428571
2022-02-08 22:00:00;Околовръстно;164;44.23780487804878
2022-02-08 22:00:00;Център;26;48.61538461538461
2022-02-08 22:00:00;Център;179;51.63687150837989
2022-02-08 23:00:00;Околовръстно;17;48.8235294117647
2022-02-08 23:00:00;Околовръстно;117;43.64957264957265
2022-02-08 23:00:00;Център;14;52.85714285714285
2022-02-08 23:00:00;Център;133;51.26315789473684
2022-02-09 00:00:00;Околовръстно;92;46.59782608695652
2022-02-09 00:00:00;Околовръстно;10;53.6
2022-02-09 00:00:00;Център;103;51.1747572815534
2022-02-09 00:00:00;Център;10;50.3
2022-02-09 01:00:00;Околовръстно;49;46.69387755102041
2022-02-09 01:00:00;Околовръстно;9;49.0
2022-02-09 01:00:00;Център;70;50.41428571428571
2022-02-09 01:00:00;Център;5;45.6
2022-02-09 02:00:00;Околовръстно;34;46.8235294117647
2022-02-09 02:00:00;Околовръстно;4;48.5
2022-02-09 02:00:00;Център;44;53.52272727272727
2022-02-09 02:00:00;Център;5;48.0
2022-02-09 03:00:00;Околовръстно;35;45.05714285714286
2022-02-09 03:00:00;Околовръстно;3;41.333333333333336
2022-02-09 03:00:00;Център;49;53.16326530612245
2022-02-09 03:00:00;Център;3;98.66666666666669
2022-02-09 04:00:00;Околовръстно;55;48.54545454545455
2022-02-09 04:00:00;Околовръстно;7;50.42857142857143
2022-02-09 04:00:00;Център;72;58.65277777777778
2022-02-09 04:00:00;Център;5;47.6
2022-02-09 05:00:00;Околовръстно;129;45.03875968992248
2022-02-09 05:00:00;Околовръстно;31;48.774193548387096
2022-02-09 05:00:00;Център;140;52.85714285714285
2022-02-09 05:00:00;Център;35;52.51428571428571
2022-02-09 06:00:00;Околовръстно;241;45.08298755186722
2022-02-09 06:00:00;Околовръстно;48;51.708333333333336
2022-02-09 06:00:00;Център;292;52.5445205479452
2022-02-09 06:00:00;Център;56;43.285714285714285
2022-02-09 07:00:00;Околовръстно;715;43.87972027972028
2022-02-09 07:00:00;Околовръстно;163;50.49693251533742
2022-02-09 07:00:00;Център;844;52.43009478672986
2022-02-09 07:00:00;Център;202;50.08415841584159
2022-02-09 08:00:00;Околовръстно;728;44.05494505494506
2022-02-09 08:00:00;Околовръстно;181;52.21546961325967
2022-02-09 08:00:00;Център;764;51.91492146596859
2022-02-09 08:00:00;Център;178;46.61797752808989
2022-02-09 09:00:00;Околовръстно;574;43.83797909407666
2022-02-09 09:00:00;Околовръстно;147;51.38775510204081
2022-02-09 09:00:00;Център;633;51.347551342812
2022-02-09 09:00:00;Център;111;46.693693693693696
2022-02-09 10:00:00;Околовръстно;612;43.22222222222222
2022-02-09 10:00:00;Околовръстно;197;51.005076142131976
2022-02-09 10:00:00;Център;624;51.86378205128205
2022-02-09 10:00:00;Център;134;46.55223880597015
2022-02-09 11:00:00;Околовръстно;601;41.856905158069885
2022-02-09 11:00:00;Околовръстно;244;51.49180327868852
2022-02-09 11:00:00;Център;710;52.07746478873239
2022-02-09 11:00:00;Център;149;46.10738255033557
2022-02-09 12:00:00;Околовръстно;702;44.0925925925926
2022-02-09 12:00:00;Околовръстно;157;51.59235668789809
2022-02-09 12:00:00;Център;716;52.91340782122905
2022-02-09 12:00:00;Център;172;48.22093023255814
2022-02-09 13:00:00;Околовръстно;630;44.44920634920635
2022-02-09 13:00:00;Околовръстно;138;51.70289855072464
2022-02-09 13:00:00;Център;688;48.625
2022-02-09 13:00:00;Център;219;47.51141552511415
2022-02-09 14:00:00;Околовръстно;653;44.35068912710567
2022-02-09 14:00:00;Околовръстно;143;52.80419580419581
2022-02-09 14:00:00;Център;796;50.87939698492463
2022-02-09 14:00:00;Център;163;47.12883435582822
2022-02-09 15:00:00;Околовръстно;671;43.3785394932936
2022-02-09 15:00:00;Околовръстно;156;51.82692307692308
2022-02-09 15:00:00;Център;790;51.65696202531645
2022-02-09 15:00:00;Център;170;48.24705882352941
2022-02-09 16:00:00;Околовръстно;756;43.20238095238095
2022-02-09 16:00:00;Околовръстно;197;50.9746192893401
2022-02-09 16:00:00;Център;817;52.49204406364749
2022-02-09 16:00:00;Център;223;48.30044843049328
2022-02-09 17:00:00;Околовръстно;779;42.58536585365854
2022-02-09 17:00:00;Околовръстно;264;50.55681818181818
2022-02-09 17:00:00;Център;903;49.24916943521595
2022-02-09 17:00:00;Център;261;47.29501915708812
2022-02-09 18:00:00;Околовръстно;747;43.12717536813923
2022-02-09 18:00:00;Околовръстно;188;49.67021276595744
2022-02-09 18:00:00;Център;853;49.49941383352872
2022-02-09 18:00:00;Център;188;46.49468085106383
2022-02-09 19:00:00;Околовръстно;501;44.93413173652694
2022-02-09 19:00:00;Околовръстно;118;51.11864406779661
2022-02-09 19:00:00;Център;709;50.57404795486601
2022-02-09 19:00:00;Център;143;48.81818181818182
2022-02-09 20:00:00;Околовръстно;341;44.44868035190616
2022-02-09 20:00:00;Околовръстно;72;52.25
2022-02-09 20:00:00;Център;468;50.495726495726494
2022-02-09 20:00:00;Център;82;46.13414634146341
2022-02-09 21:00:00;Околовръстно;219;45.210045662100455
2022-02-09 21:00:00;Околовръстно;47;51.680851063829785
2022-02-09 21:00:00;Център;202;51.49009900990099
2022-02-09 21:00:00;Център;42;46.97619047619048
2022-02-09 22:00:00;Околовръстно;169;44.73964497041421
2022-02-09 22:00:00;Околовръстно;37;52.62162162162162
2022-02-09 22:00:00;Център;190;52.48421052631579
2022-02-09 22:00:00;Център;26;49.53846153846154
2022-02-09 23:00:00;Околовръстно;110;44.93636363636364
2022-02-09 23:00:00;Околовръстно;30;55.5
2022-02-09 23:00:00;Център;149;51.91946308724832
2022-02-09 23:00:00;Център;13;48.0
2022-02-10 00:00:00;Околовръстно;11;51.63636363636363
2022-02-10 00:00:00;Околовръстно;69;45.63768115942029
2022-02-10 00:00:00;Център;15;46.8
2022-02-10 00:00:00;Център;87;50.18390804597701
2022-02-10 01:00:00;Околовръстно;3;39.66666666666666
2022-02-10 01:00:00;Околовръстно;38;42.47368421052632
2022-02-10 01:00:00;Център;8;46.0
2022-02-10 01:00:00;Център;38;56.55263157894737
2022-02-10 02:00:00;Околовръстно;6;44.66666666666666
2022-02-10 02:00:00;Околовръстно;36;45.27777777777778
2022-02-10 02:00:00;Център;2;44.0
2022-02-10 02:00:00;Център;35;49.71428571428572
2022-02-10 03:00:00;Околовръстно;2;53.0
2022-02-10 03:00:00;Околовръстно;33;44.57575757575758
2022-02-10 03:00:00;Център;5;32.2
2022-02-10 03:00:00;Център;45;54.644444444444446
2022-02-10 04:00:00;Околовръстно;7;43.142857142857146
2022-02-10 04:00:00;Околовръстно;40;46.025
2022-02-10 04:00:00;Център;7;49.71428571428572
2022-02-10 04:00:00;Център;42;57.04761904761905
2022-02-10 05:00:00;Околовръстно;22;48.59090909090909
2022-02-10 05:00:00;Околовръстно;116;43.72413793103448
2022-02-10 05:00:00;Център;29;49.03448275862069
2022-02-10 05:00:00;Център;135;51.41481481481482
2022-02-10 06:00:00;Околовръстно;48;50.5625
2022-02-10 06:00:00;Околовръстно;218;44.40366972477064
2022-02-10 06:00:00;Център;52;44.32692307692308
2022-02-10 06:00:00;Център;285;51.92631578947368
2022-02-10 07:00:00;Околовръстно;163;50.7361963190184
2022-02-10 07:00:00;Околовръстно;700;43.09571428571429
2022-02-10 07:00:00;Център;210;53.97619047619048
2022-02-10 07:00:00;Център;785;53.677707006369424
2022-02-10 08:00:00;Околовръстно;177;51.536723163841806
2022-02-10 08:00:00;Околовръстно;709;43.07757404795487
2022-02-10 08:00:00;Център;183;49.08743169398907
2022-02-10 08:00:00;Център;705;52.32482269503546
2022-02-10 09:00:00;Околовръстно;122;54.19672131147541
2022-02-10 09:00:00;Околовръстно;599;44.71786310517529
2022-02-10 09:00:00;Център;145;47.296551724137935
2022-02-10 09:00:00;Център;644;50.98757763975155
2022-02-10 10:00:00;Околовръстно;136;52.044117647058826
2022-02-10 10:00:00;Околовръстно;105;45.20952380952381
2022-02-10 10:00:00;Център;142;47.140845070422536
2022-02-10 10:00:00;Център;88;52.88636363636363
2022-02-10 11:00:00;Околовръстно;160;51.41875
2022-02-10 11:00:00;Център;156;47.0
2022-02-10 12:00:00;Околовръстно;188;52.95212765957447
2022-02-10 12:00:00;Център;134;48.98507462686568
2022-02-10 13:00:00;Околовръстно;173;51.30635838150289
2022-02-10 13:00:00;Център;133;47.97744360902256
2022-02-10 14:00:00;Околовръстно;148;52.26351351351352
2022-02-10 14:00:00;Център;140;47.04285714285714
2022-02-10 15:00:00;Околовръстно;144;50.451388888888886
2022-02-10 15:00:00;Център;178;47.52247191011236
2022-02-10 16:00:00;Околовръстно;201;50.4228855721393
2022-02-10 16:00:00;Център;206;46.75242718446602
2022-02-10 17:00:00;Околовръстно;230;50.5
2022-02-10 17:00:00;Център;284;47.78521126760563
2022-02-10 18:00:00;Околовръстно;187;50.44919786096256
2022-02-10 18:00:00;Център;209;48.49760765550239
2022-02-10 19:00:00;Околовръстно;137;52.01459854014598
2022-02-10 19:00:00;Център;153;50.93464052287582
2022-02-10 20:00:00;Околовръстно;73;51.136986301369866
2022-02-10 20:00:00;Център;88;47.06818181818182
2022-02-10 21:00:00;Околовръстно;51;52.333333333333336
2022-02-10 21:00:00;Център;52;47.90384615384615
2022-02-10 22:00:00;Околовръстно;27;48.03703703703704
2022-02-10 22:00:00;Център;29;52.10344827586207
2022-02-10 23:00:00;Околовръстно;32;52.46875
2022-02-10 23:00:00;Център;22;46.59090909090909
2022-02-11 00:00:00;Околовръстно;5;51.8
2022-02-11 00:00:00;Център;15;25.666666666666668
2022-02-11 01:00:00;Околовръстно;4;44.5
2022-02-11 01:00:00;Център;6;48.333333333333336
2022-02-11 02:00:00;Околовръстно;3;54.0
2022-02-11 02:00:00;Център;8;46.875
2022-02-11 03:00:00;Околовръстно;4;44.0
2022-02-11 03:00:00;Център;7;45.285714285714285
2022-02-11 04:00:00;Околовръстно;6;41.833333333333336
2022-02-11 04:00:00;Център;8;43.75
2022-02-11 05:00:00;Околовръстно;25;49.96
2022-02-11 05:00:00;Център;29;40.689655172413794
2022-02-11 06:00:00;Околовръстно;55;48.6
2022-02-11 06:00:00;Център;57;41.82456140350877
2022-02-11 07:00:00;Околовръстно;167;50.395209580838326
2022-02-11 07:00:00;Център;190;49.9
2022-02-11 08:00:00;Околовръстно;173;52.34104046242775
2022-02-11 08:00:00;Център;215;48.29302325581396
2022-02-11 09:00:00;Околовръстно;133;53.98496240601504
2022-02-11 09:00:00;Център;144;47.69444444444444
2022-02-11 10:00:00;Околовръстно;127;52.05511811023622
2022-02-11 10:00:00;Център;138;46.594202898550726
